country,precipitation,AvMeanSurAirTemp,AvMaxSurAirTemp,AvMinSurAirTemp,longitude,latitude,group
Congo,1644.79,24.49,29.03,19.99,15.827659,-0.228021,high incidence
Congo,1516.01,24.68,29.22,20.19,15.827659,-0.228021,high incidence
Congo,1717.96,24.76,29.3,20.26,15.827659,-0.228021,high incidence
Congo,1573.98,24.73,29.27,20.23,15.827659,-0.228021,high incidence
Congo,1507.59,24.83,29.37,20.33,15.827659,-0.228021,high incidence
Congo,1488.88,24.89,29.44,20.4,15.827659,-0.228021,high incidence
Congo,1630.7,24.85,29.39,20.35,15.827659,-0.228021,high incidence
Congo,1665.34,24.78,29.32,20.28,15.827659,-0.228021,high incidence
Congo,1779.48,24.64,29.19,20.15,15.827659,-0.228021,high incidence
Congo,1687.43,24.81,29.36,20.32,15.827659,-0.228021,high incidence
Congo,1660.55,25.09,29.63,20.59,15.827659,-0.228021,high incidence
Congo,1652.69,24.63,29.17,20.14,15.827659,-0.228021,high incidence
Congo,1619.66,24.69,29.23,20.19,15.827659,-0.228021,high incidence
Congo,1598.65,24.81,29.35,20.31,15.827659,-0.228021,high incidence
Congo,1521.31,24.77,29.31,20.27,15.827659,-0.228021,high incidence
Congo,1503.16,24.89,29.43,20.39,15.827659,-0.228021,high incidence
Congo,1736.68,25.23,29.77,20.73,15.827659,-0.228021,high incidence
Congo,1744.5,24.9,29.44,20.4,15.827659,-0.228021,high incidence
Congo,1626.57,25.05,29.59,20.55,15.827659,-0.228021,high incidence
Congo,1806.57,25.0,29.54,20.5,15.827659,-0.228021,high incidence
Congo,1734.55,25.36,29.91,20.87,15.827659,-0.228021,high incidence
Congo,1639.23,25.23,29.77,20.73,15.827659,-0.228021,high incidence
Comoros,2164.44,23.51,26.94,20.12,43.872219,-11.875001,high incidence
Comoros,2076.85,23.59,26.94,20.31,43.872219,-11.875001,high incidence
Comoros,2198.24,23.59,26.87,20.36,43.872219,-11.875001,high incidence
Comoros,1930.99,23.66,27.05,20.32,43.872219,-11.875001,high incidence
Comoros,1960.57,23.52,26.78,20.3,43.872219,-11.875001,high incidence
Comoros,2027.79,23.83,27.16,20.54,43.872219,-11.875001,high incidence
Comoros,2343.3,23.67,26.84,20.55,43.872219,-11.875001,high incidence
Comoros,1841.26,23.97,27.31,20.67,43.872219,-11.875001,high incidence
Comoros,2111.06,23.56,26.96,20.24,43.872219,-11.875001,high incidence
Comoros,1873.8,23.89,27.44,20.4,43.872219,-11.875001,high incidence
Comoros,2134.35,23.98,27.44,20.58,43.872219,-11.875001,high incidence
Comoros,2519.9,23.82,27.3,20.4,43.872219,-11.875001,high incidence
Comoros,2288.93,23.73,27.34,20.18,43.872219,-11.875001,high incidence
Comoros,1773.12,23.78,27.49,20.11,43.872219,-11.875001,high incidence
Comoros,1946.99,23.82,27.37,20.31,43.872219,-11.875001,low incidence
Comoros,2182.92,24.03,27.65,20.45,43.872219,-11.875001,low incidence
Comoros,2255.58,23.82,27.35,20.33,43.872219,-11.875001,low incidence
Comoros,2093.56,24.06,27.6,20.56,43.872219,-11.875001,low incidence
Comoros,2286.78,23.89,27.42,20.43,43.872219,-11.875001,high incidence
Comoros,1948.26,24.22,27.65,20.82,43.872219,-11.875001,high incidence
Comoros,1980.7,24.16,27.61,20.76,43.872219,-11.875001,low incidence
Comoros,1893.76,23.92,27.37,20.51,43.872219,-11.875001,high incidence
Côte d'Ivoire,1268.62,26.58,31.8,21.41,-5.54708,7.539989,high incidence
Côte d'Ivoire,1394.07,26.64,31.88,21.45,-5.54708,7.539989,high incidence
Côte d'Ivoire,1301.59,26.89,32.09,21.74,-5.54708,7.539989,high incidence
Côte d'Ivoire,1408.6,26.84,32.0,21.74,-5.54708,7.539989,high incidence
Côte d'Ivoire,1306.9,26.87,31.93,21.86,-5.54708,7.539989,high incidence
Côte d'Ivoire,1269.07,27.02,32.09,22.0,-5.54708,7.539989,high incidence
Côte d'Ivoire,1376.12,26.79,31.94,21.7,-5.54708,7.539989,high incidence
Côte d'Ivoire,1258.76,26.92,32.16,21.72,-5.54708,7.539989,high incidence
Côte d'Ivoire,1347.01,26.5,31.74,21.3,-5.54708,7.539989,high incidence
Côte d'Ivoire,1358.05,26.88,32.01,21.79,-5.54708,7.539989,high incidence
Côte d'Ivoire,1582.12,27.17,32.31,22.08,-5.54708,7.539989,high incidence
Côte d'Ivoire,1337.41,26.84,32.03,21.71,-5.54708,7.539989,high incidence
Côte d'Ivoire,1229.47,26.57,31.66,21.53,-5.54708,7.539989,high incidence
Côte d'Ivoire,1166.53,26.8,31.96,21.7,-5.54708,7.539989,high incidence
Côte d'Ivoire,1445.52,26.85,31.89,21.85,-5.54708,7.539989,high incidence
Côte d'Ivoire,1114.86,27.03,32.25,21.87,-5.54708,7.539989,high incidence
Côte d'Ivoire,1237.32,27.31,32.41,22.27,-5.54708,7.539989,high incidence
Côte d'Ivoire,1149.9,27.17,32.37,22.03,-5.54708,7.539989,high incidence
Côte d'Ivoire,1456.21,27.02,32.06,22.03,-5.54708,7.539989,high incidence
Côte d'Ivoire,1423.61,26.83,32.0,21.7,-5.54708,7.539989,high incidence
Côte d'Ivoire,1323.15,27.18,32.36,22.05,-5.54708,7.539989,high incidence
Côte d'Ivoire,1356.73,27.37,32.53,22.26,-5.54708,7.539989,high incidence
Democratic Republic of the Congo,1470.09,24.27,29.99,18.6,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1444.5,24.38,30.03,18.79,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1595.5,24.51,30.19,18.88,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1447.07,24.53,30.23,18.87,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1414.29,24.52,30.2,18.89,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1446.99,24.73,30.44,19.07,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1579.92,24.44,30.11,18.82,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1505.95,24.46,30.16,18.82,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1501.16,24.34,30.02,18.72,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1530.16,24.56,30.24,18.92,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1488.79,24.74,30.41,19.12,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1525.79,24.25,29.92,18.63,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1504.95,24.19,29.87,18.57,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1536.18,24.3,29.96,18.68,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1506.28,24.24,29.85,18.68,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1520.28,24.33,29.95,18.76,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1545.54,24.54,30.16,18.97,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1563.71,24.41,30.03,18.84,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1550.29,24.32,29.93,18.76,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1556.15,24.37,29.99,18.8,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1556.45,24.48,30.08,18.92,21.758664,-4.038333,high incidence
Democratic Republic of the Congo,1542.82,24.46,30.09,18.89,21.758664,-4.038333,high incidence
Uzbekistan,174.37,13.99,20.44,7.57,64.585262,41.377491,low incidence
Uzbekistan,175.71,14.04,20.5,7.62,64.585262,41.377491,low incidence
Uzbekistan,258.61,13.99,20.26,7.76,64.585262,41.377491,low incidence
Uzbekistan,293.15,13.25,19.13,7.41,64.585262,41.377491,low incidence
Uzbekistan,241.74,14.58,20.74,8.45,64.585262,41.377491,low incidence
Uzbekistan,213.17,14.22,20.49,7.98,64.585262,41.377491,low incidence
Uzbekistan,206.4,13.89,20.13,7.68,64.585262,41.377491,low incidence
Uzbekistan,202.04,14.1,20.44,7.79,64.585262,41.377491,low incidence
Uzbekistan,170.64,13.43,19.82,7.07,64.585262,41.377491,low incidence
Uzbekistan,244.75,13.75,19.86,7.69,64.585262,41.377491,low incidence
Uzbekistan,184.73,14.48,20.88,8.12,64.585262,41.377491,low incidence
Uzbekistan,207.17,13.21,19.36,7.08,64.585262,41.377491,low incidence
Uzbekistan,200.16,13.21,19.47,6.97,64.585262,41.377491,low incidence
Uzbekistan,225.28,14.52,20.75,8.33,64.585262,41.377491,low incidence
Uzbekistan,220.61,13.0,19.29,6.75,64.585262,41.377491,low incidence
Uzbekistan,253.64,14.28,20.22,8.38,64.585262,41.377491,low incidence
Uzbekistan,265.21,14.65,20.73,8.61,64.585262,41.377491,low incidence
Uzbekistan,200.47,13.98,20.28,7.71,64.585262,41.377491,low incidence
Uzbekistan,177.82,13.83,20.12,7.58,64.585262,41.377491,low incidence
Uzbekistan,228.73,14.57,20.71,8.48,64.585262,41.377491,low incidence
Uzbekistan,195.68,13.89,20.09,7.71,64.585262,41.377491,low incidence
Oman,31.9,27.49,33.52,21.51,55.923255,21.512583,low incidence
Oman,30.94,27.67,33.67,21.72,55.923255,21.512583,low incidence
Oman,53.65,27.62,33.58,21.71,55.923255,21.512583,low incidence
Oman,36.23,27.77,33.73,21.86,55.923255,21.512583,low incidence
Oman,51.86,27.84,33.82,21.91,55.923255,21.512583,low incidence
Oman,44.29,27.6,33.55,21.69,55.923255,21.512583,low incidence
Oman,63.71,27.71,33.61,21.85,55.923255,21.512583,low incidence
Oman,108.84,27.95,33.91,22.05,55.923255,21.512583,low incidence
Oman,28.65,27.35,33.3,21.45,55.923255,21.512583,low incidence
Oman,54.43,27.92,33.88,22.0,55.923255,21.512583,low incidence
Oman,42.32,28.14,34.14,22.2,55.923255,21.512583,low incidence
Oman,37.77,27.72,33.62,21.87,55.923255,21.512583,low incidence
Oman,43.3,27.69,33.61,21.83,55.923255,21.512583,low incidence
Oman,75.76,27.51,33.58,21.48,55.923255,21.512583,low incidence
Oman,83.52,27.67,33.81,21.58,55.923255,21.512583,low incidence
Oman,27.28,28.11,34.25,22.02,55.923255,21.512583,low incidence
Oman,41.3,27.98,34.11,21.89,55.923255,21.512583,low incidence
Oman,46.87,28.11,34.25,22.02,55.923255,21.512583,low incidence
Oman,38.0,27.95,34.09,21.86,55.923255,21.512583,low incidence
Oman,49.33,28.17,34.31,22.08,55.923255,21.512583,low incidence
Oman,66.5,27.83,33.97,21.74,55.923255,21.512583,low incidence
Oman,32.1,28.1,34.24,22.01,55.923255,21.512583,low incidence
Pakistan,196.09,21.43,28.49,14.42,69.345116,30.375321,low incidence
Pakistan,230.56,21.57,28.65,14.54,69.345116,30.375321,low incidence
Pakistan,200.31,21.61,28.63,14.64,69.345116,30.375321,low incidence
Pakistan,352.69,21.14,28.09,14.23,69.345116,30.375321,low incidence
Pakistan,235.46,21.82,28.84,14.84,69.345116,30.375321,low incidence
Pakistan,305.34,20.96,27.91,14.05,69.345116,30.375321,low incidence
Pakistan,344.01,21.67,28.64,14.74,69.345116,30.375321,low incidence
Pakistan,297.59,21.62,28.62,14.66,69.345116,30.375321,low incidence
Pakistan,315.18,21.51,28.5,14.57,69.345116,30.375321,low incidence
Pakistan,267.32,21.93,28.89,15.0,69.345116,30.375321,low incidence
Pakistan,379.05,22.0,29.04,15.01,69.345116,30.375321,low incidence
Pakistan,304.6,21.68,28.62,14.78,69.345116,30.375321,low incidence
Pakistan,250.43,21.09,28.02,14.21,69.345116,30.375321,low incidence
Pakistan,325.48,21.69,28.72,14.71,69.345116,30.375321,low incidence
Pakistan,233.49,21.34,28.37,14.34,69.345116,30.375321,low incidence
Pakistan,376.87,21.54,28.53,14.6,69.345116,30.375321,low incidence
Pakistan,274.42,22.17,29.24,15.14,69.345116,30.375321,low incidence
Pakistan,261.43,21.93,29.01,14.89,69.345116,30.375321,low incidence
Pakistan,181.5,22.24,29.32,15.21,69.345116,30.375321,low incidence
Pakistan,352.57,21.37,28.35,14.44,69.345116,30.375321,low incidence
Pakistan,387.23,21.18,28.19,14.22,69.345116,30.375321,low incidence
Pakistan,223.41,22.03,29.21,14.89,69.345116,30.375321,low incidence
Rwanda,1052.96,19.29,25.67,12.97,29.873888,-1.940278,high incidence
Rwanda,1371.05,19.35,25.48,13.28,29.873888,-1.940278,high incidence
Rwanda,1164.27,19.62,25.72,13.57,29.873888,-1.940278,high incidence
Rwanda,1212.17,19.62,25.91,13.39,29.873888,-1.940278,high incidence
Rwanda,848.17,19.36,25.47,13.3,29.873888,-1.940278,high incidence
Rwanda,973.72,19.36,25.63,13.15,29.873888,-1.940278,high incidence
Rwanda,1311.31,19.24,25.38,13.17,29.873888,-1.940278,high incidence
Rwanda,1285.13,19.28,25.52,13.09,29.873888,-1.940278,high incidence
Rwanda,1092.57,19.17,25.45,12.95,29.873888,-1.940278,high incidence
Rwanda,1210.29,19.65,25.81,13.53,29.873888,-1.940278,high incidence
Rwanda,1337.63,19.6,25.95,13.31,29.873888,-1.940278,high incidence
Rwanda,1379.66,19.12,25.24,13.05,29.873888,-1.940278,high incidence
Rwanda,1085.72,19.01,25.28,12.81,29.873888,-1.940278,high incidence
Rwanda,1208.98,19.2,25.46,12.99,29.873888,-1.940278,high incidence
Rwanda,1190.83,19.01,24.91,13.16,29.873888,-1.940278,high incidence
Rwanda,1237.82,19.07,25.0,13.2,29.873888,-1.940278,high incidence
Rwanda,1233.03,19.32,25.4,13.29,29.873888,-1.940278,high incidence
Rwanda,1122.51,19.48,25.51,13.51,29.873888,-1.940278,high incidence
Rwanda,1127.88,19.07,25.06,13.12,29.873888,-1.940278,high incidence
Rwanda,1346.11,19.26,25.3,13.27,29.873888,-1.940278,high incidence
Rwanda,1350.27,19.13,24.91,13.41,29.873888,-1.940278,high incidence
Rwanda,1206.26,19.21,25.3,13.17,29.873888,-1.940278,high incidence
Thailand,1760.17,26.53,31.68,21.43,100.992541,15.870032,low incidence
Thailand,1593.13,26.71,31.76,21.7,100.992541,15.870032,low incidence
Thailand,1645.98,26.8,31.9,21.75,100.992541,15.870032,low incidence
Thailand,1539.52,26.71,31.96,21.51,100.992541,15.870032,low incidence
Thailand,1438.8,26.64,32.02,21.3,100.992541,15.870032,low incidence
Thailand,1581.45,26.85,31.99,21.76,100.992541,15.870032,low incidence
Thailand,1714.52,26.74,31.97,21.57,100.992541,15.870032,low incidence
Thailand,1662.52,26.64,31.84,21.48,100.992541,15.870032,low incidence
Thailand,1712.79,26.29,31.29,21.34,100.992541,15.870032,low incidence
Thailand,1638.83,26.68,31.9,21.52,100.992541,15.870032,low incidence
Thailand,1637.71,27.32,32.48,22.2,100.992541,15.870032,low incidence
Thailand,1990.16,26.27,31.2,21.38,100.992541,15.870032,low incidence
Thailand,1538.85,27.16,32.23,22.13,100.992541,15.870032,low incidence
Thailand,1760.87,26.8,31.88,21.77,100.992541,15.870032,low incidence
Thailand,1472.06,26.9,32.2,21.65,100.992541,15.870032,low incidence
Thailand,1420.21,27.3,32.58,22.07,100.992541,15.870032,low incidence
Thailand,1600.27,27.41,32.57,22.3,100.992541,15.870032,low incidence
Thailand,1985.24,26.93,31.85,22.05,100.992541,15.870032,low incidence
Thailand,1573.64,26.92,31.85,22.03,100.992541,15.870032,low incidence
Thailand,1308.5,27.49,32.89,22.15,100.992541,15.870032,low incidence
Thailand,1541.5,27.42,32.69,22.2,100.992541,15.870032,low incidence
Thailand,1631.11,26.9,32.03,21.81,100.992541,15.870032,low incidence
Somalia,274.55,26.8,32.23,21.43,46.199616,5.152149,high incidence
Somalia,249.27,26.86,32.29,21.48,46.199616,5.152149,high incidence
Somalia,281.93,27.12,32.55,21.74,46.199616,5.152149,high incidence
Somalia,278.86,27.07,32.51,21.69,46.199616,5.152149,high incidence
Somalia,283.31,26.91,32.34,21.54,46.199616,5.152149,high incidence
Somalia,274.91,26.91,32.34,21.54,46.199616,5.152149,high incidence
Somalia,288.22,26.96,32.37,21.59,46.199616,5.152149,high incidence
Somalia,294.28,26.88,32.32,21.49,46.199616,5.152149,high incidence
Somalia,268.94,26.71,32.19,21.29,46.199616,5.152149,high incidence
Somalia,260.46,27.28,32.7,21.92,46.199616,5.152149,high incidence
Somalia,259.82,26.96,32.37,21.61,46.199616,5.152149,high incidence
Somalia,295.02,26.99,32.4,21.63,46.199616,5.152149,high incidence
Somalia,263.6,26.89,32.34,21.5,46.199616,5.152149,high incidence
Somalia,289.38,27.11,32.57,21.71,46.199616,5.152149,high incidence
Somalia,266.56,27.08,32.53,21.67,46.199616,5.152149,high incidence
Somalia,298.45,27.27,32.75,21.84,46.199616,5.152149,high incidence
Somalia,285.33,27.34,32.79,21.95,46.199616,5.152149,high incidence
Somalia,348.33,27.17,32.6,21.78,46.199616,5.152149,high incidence
Somalia,300.77,26.84,32.27,21.46,46.199616,5.152149,high incidence
Somalia,334.95,27.17,32.58,21.81,46.199616,5.152149,high incidence
Somalia,261.09,27.07,32.49,21.69,46.199616,5.152149,high incidence
Somalia,300.11,26.93,32.37,21.54,46.199616,5.152149,high incidence
South Africa,639.02,17.55,24.74,10.41,22.937506,-30.559482,low incidence
South Africa,547.81,17.81,25.02,10.65,22.937506,-30.559482,low incidence
South Africa,422.84,17.85,25.47,10.28,22.937506,-30.559482,low incidence
South Africa,377.53,18.21,25.91,10.57,22.937506,-30.559482,low incidence
South Africa,478.27,18.49,25.95,11.09,22.937506,-30.559482,low incidence
South Africa,402.43,18.49,26.19,10.84,22.937506,-30.559482,low incidence
South Africa,576.54,17.97,25.35,10.64,22.937506,-30.559482,low incidence
South Africa,430.31,18.29,26.0,10.62,22.937506,-30.559482,low incidence
South Africa,446.86,18.41,25.93,10.95,22.937506,-30.559482,low incidence
South Africa,483.47,18.33,25.78,10.93,22.937506,-30.559482,low incidence
South Africa,484.35,18.58,26.23,10.99,22.937506,-30.559482,low incidence
South Africa,552.59,17.89,25.48,10.34,22.937506,-30.559482,low incidence
South Africa,469.31,18.13,25.95,10.37,22.937506,-30.559482,low incidence
South Africa,428.85,18.2,26.07,10.39,22.937506,-30.559482,low incidence
South Africa,457.11,18.41,26.06,10.81,22.937506,-30.559482,low incidence
South Africa,374.29,18.87,26.71,11.09,22.937506,-30.559482,low incidence
South Africa,433.26,18.98,26.82,11.19,22.937506,-30.559482,low incidence
South Africa,434.77,18.51,26.38,10.69,22.937506,-30.559482,low incidence
South Africa,391.26,18.65,26.42,10.93,22.937506,-30.559482,low incidence
South Africa,390.76,19.27,27.16,11.43,22.937506,-30.559482,low incidence
South Africa,468.85,18.47,26.07,10.91,22.937506,-30.559482,low incidence
South Africa,530.42,18.06,25.72,10.45,22.937506,-30.559482,low incidence
Argentina,722.74,14.45,20.7,8.24,-63.616672,-38.416097,low incidence
Argentina,717.0,15.07,21.19,8.99,-63.616672,-38.416097,low incidence
Argentina,757.73,14.83,21.07,8.63,-63.616672,-38.416097,low incidence
Argentina,593.25,15.22,21.75,8.73,-63.616672,-38.416097,low incidence
Argentina,578.75,15.2,21.64,8.8,-63.616672,-38.416097,low incidence
Argentina,574.99,14.86,21.27,8.49,-63.616672,-38.416097,low incidence
Argentina,596.4,15.38,21.97,8.84,-63.616672,-38.416097,low incidence
Argentina,586.4,14.41,20.86,8.0,-63.616672,-38.416097,low incidence
Argentina,535.35,15.3,22.05,8.59,-63.616672,-38.416097,low incidence
Argentina,536.07,15.34,22.16,8.56,-63.616672,-38.416097,low incidence
Argentina,552.96,14.85,21.42,8.31,-63.616672,-38.416097,low incidence
Argentina,565.25,15.13,21.7,8.59,-63.616672,-38.416097,low incidence
Argentina,623.13,15.52,21.97,9.12,-63.616672,-38.416097,low incidence
Argentina,520.05,15.34,22.07,8.66,-63.616672,-38.416097,low incidence
Argentina,699.66,15.35,21.65,9.09,-63.616672,-38.416097,low incidence
Argentina,650.12,15.48,21.74,9.26,-63.616672,-38.416097,low incidence
Argentina,661.24,14.98,21.26,8.75,-63.616672,-38.416097,low incidence
Argentina,632.87,15.53,21.83,9.26,-63.616672,-38.416097,low incidence
Argentina,595.67,15.21,21.68,8.78,-63.616672,-38.416097,low incidence
Argentina,588.51,15.19,21.62,8.8,-63.616672,-38.416097,low incidence
Argentina,497.6,15.52,22.35,8.74,-63.616672,-38.416097,low incidence
Armenia,415.12,7.87,13.88,1.89,45.038189,40.069099,low incidence
Armenia,481.09,8.54,14.68,2.42,45.038189,40.069099,low incidence
Armenia,661.2,7.44,13.44,1.46,45.038189,40.069099,low incidence
Armenia,703.05,7.51,13.3,1.73,45.038189,40.069099,low incidence
Armenia,600.99,7.64,13.86,1.43,45.038189,40.069099,low incidence
Armenia,627.76,7.75,13.71,1.81,45.038189,40.069099,low incidence
Armenia,711.14,7.34,13.11,1.58,45.038189,40.069099,low incidence
Armenia,488.15,7.61,13.61,1.62,45.038189,40.069099,low incidence
Armenia,663.27,9.53,15.42,3.67,45.038189,40.069099,low incidence
Armenia,502.66,8.2,14.16,2.26,45.038189,40.069099,low incidence
Armenia,511.45,8.61,14.55,2.69,45.038189,40.069099,low incidence
Armenia,594.24,8.41,14.46,2.37,45.038189,40.069099,low incidence
Armenia,655.4,7.81,13.81,1.83,45.038189,40.069099,low incidence
Armenia,453.75,8.08,14.25,1.93,45.038189,40.069099,low incidence
Armenia,552.19,9.32,15.14,3.54,45.038189,40.069099,low incidence
Armenia,411.09,8.64,14.66,2.65,45.038189,40.069099,low incidence
Indonesia,2925.48,25.87,30.46,21.32,113.921327,-0.789275,low incidence
Indonesia,2864.07,25.93,30.51,21.39,113.921327,-0.789275,low incidence
Indonesia,2584.74,26.06,30.71,21.46,113.921327,-0.789275,low incidence
Indonesia,2876.96,25.92,30.53,21.36,113.921327,-0.789275,low incidence
Indonesia,2627.12,25.94,30.56,21.36,113.921327,-0.789275,low incidence
Indonesia,2731.2,25.95,30.53,21.43,113.921327,-0.789275,low incidence
Indonesia,2641.45,25.84,30.44,21.29,113.921327,-0.789275,low incidence
Indonesia,2855.85,25.86,30.35,21.41,113.921327,-0.789275,low incidence
Indonesia,2997.08,25.73,30.25,21.27,113.921327,-0.789275,low incidence
Indonesia,2761.9,26.0,30.52,21.53,113.921327,-0.789275,low incidence
Indonesia,3275.81,26.1,30.56,21.69,113.921327,-0.789275,low incidence
Indonesia,2898.47,25.9,30.38,21.47,113.921327,-0.789275,low incidence
Indonesia,2853.46,26.01,30.53,21.54,113.921327,-0.789275,low incidence
Indonesia,2897.18,26.07,30.59,21.6,113.921327,-0.789275,low incidence
Indonesia,2590.38,26.04,30.59,21.54,113.921327,-0.789275,low incidence
Indonesia,2471.77,26.13,30.68,21.64,113.921327,-0.789275,low incidence
Indonesia,2945.2,26.24,30.72,21.82,113.921327,-0.789275,low incidence
Indonesia,3014.67,26.05,30.58,21.57,113.921327,-0.789275,low incidence
Indonesia,2811.7,26.06,30.68,21.49,113.921327,-0.789275,low incidence
Indonesia,2500.53,26.21,30.81,21.67,113.921327,-0.789275,low incidence
Indonesia,2982.69,26.2,30.78,21.68,113.921327,-0.789275,low incidence
Indonesia,3074.24,26.01,30.61,21.47,113.921327,-0.789275,low incidence
Iraq,177.07,22.88,30.09,15.71,43.679291,33.223191,low incidence
Iraq,186.67,23.41,30.78,16.08,43.679291,33.223191,low incidence
Iraq,210.63,22.73,29.92,15.59,43.679291,33.223191,low incidence
Iraq,214.27,22.85,29.89,15.85,43.679291,33.223191,low incidence
Iraq,199.83,22.76,29.97,15.6,43.679291,33.223191,low incidence
Iraq,179.0,22.82,30.05,15.64,43.679291,33.223191,low incidence
Iraq,221.78,22.88,29.95,15.87,43.679291,33.223191,low incidence
Iraq,171.64,22.74,29.96,15.57,43.679291,33.223191,low incidence
Iraq,132.78,22.94,30.22,15.7,43.679291,33.223191,low incidence
Iraq,177.09,22.87,29.93,15.86,43.679291,33.223191,low incidence
Iraq,155.36,24.35,31.8,16.95,43.679291,33.223191,low incidence
Iraq,176.31,22.35,29.51,15.23,43.679291,33.223191,low incidence
Iraq,175.11,23.14,30.24,16.08,43.679291,33.223191,low incidence
Iraq,197.74,22.73,30.06,15.45,43.679291,33.223191,low incidence
Iraq,178.81,23.3,30.44,16.2,43.679291,33.223191,low incidence
Iraq,167.12,23.53,30.76,16.34,43.679291,33.223191,low incidence
Iraq,214.43,23.31,30.61,16.07,43.679291,33.223191,low incidence
Iraq,168.13,23.36,30.75,16.01,43.679291,33.223191,low incidence
Iraq,241.38,24.15,31.21,17.15,43.679291,33.223191,low incidence
Iraq,212.89,23.51,30.63,16.44,43.679291,33.223191,low incidence
Iraq,213.72,23.44,30.54,16.39,43.679291,33.223191,low incidence
Iraq,148.0,24.21,31.67,16.79,43.679291,33.223191,low incidence
Iran (Islamic Republic of),192.96,18.43,25.52,11.38,53.688046,32.427908,high incidence
Iran (Islamic Republic of),162.44,18.84,26.15,11.58,53.688046,32.427908,high incidence
Iran (Islamic Republic of),204.93,18.48,25.58,11.43,53.688046,32.427908,high incidence
Iran (Islamic Republic of),232.77,18.2,25.2,11.24,53.688046,32.427908,high incidence
Iran (Islamic Republic of),256.03,18.44,25.58,11.33,53.688046,32.427908,high incidence
Iran (Islamic Republic of),208.24,18.25,25.33,11.22,53.688046,32.427908,high incidence
Iran (Islamic Republic of),232.08,18.51,25.52,11.54,53.688046,32.427908,high incidence
Iran (Islamic Republic of),204.17,18.08,25.27,10.94,53.688046,32.427908,high incidence
Iran (Islamic Republic of),141.93,18.26,25.36,11.19,53.688046,32.427908,high incidence
Iran (Islamic Republic of),237.1,18.41,25.35,11.51,53.688046,32.427908,low incidence
Iran (Islamic Republic of),146.83,19.32,26.71,11.97,53.688046,32.427908,low incidence
Iran (Islamic Republic of),222.09,18.09,25.01,11.21,53.688046,32.427908,low incidence
Iran (Islamic Republic of),218.37,18.12,25.1,11.19,53.688046,32.427908,low incidence
Iran (Islamic Republic of),199.08,18.65,25.75,11.59,53.688046,32.427908,low incidence
Iran (Islamic Republic of),192.77,18.48,25.42,11.59,53.688046,32.427908,low incidence
Iran (Islamic Republic of),206.9,18.93,25.8,12.1,53.688046,32.427908,low incidence
Iran (Islamic Republic of),189.09,19.03,26.04,12.06,53.688046,32.427908,low incidence
Iran (Islamic Republic of),193.28,18.84,26.0,11.73,53.688046,32.427908,low incidence
Iran (Islamic Republic of),220.24,19.34,26.26,12.47,53.688046,32.427908,low incidence
Iran (Islamic Republic of),265.25,18.84,25.66,12.06,53.688046,32.427908,low incidence
Iran (Islamic Republic of),263.62,18.38,25.22,11.59,53.688046,32.427908,low incidence
Iran (Islamic Republic of),128.95,19.57,26.92,12.26,53.688046,32.427908,low incidence
Angola,1053.39,21.72,28.54,14.94,17.873887,-11.202692,high incidence
Angola,1043.69,21.9,28.75,15.1,17.873887,-11.202692,high incidence
Angola,1076.96,21.98,28.81,15.19,17.873887,-11.202692,high incidence
Angola,1022.52,22.08,28.97,15.25,17.873887,-11.202692,high incidence
Angola,1059.9,21.81,28.65,15.02,17.873887,-11.202692,high incidence
Angola,1011.95,22.22,29.1,15.39,17.873887,-11.202692,high incidence
Angola,1083.29,21.58,28.43,14.79,17.873887,-11.202692,high incidence
Angola,1045.72,21.56,28.41,14.77,17.873887,-11.202692,high incidence
Angola,1061.3,21.53,28.38,14.73,17.873887,-11.202692,high incidence
Angola,1064.95,21.76,28.62,14.96,17.873887,-11.202692,high incidence
Angola,1040.12,21.92,28.73,15.16,17.873887,-11.202692,high incidence
Angola,1055.24,21.49,28.34,14.69,17.873887,-11.202692,high incidence
Angola,1070.27,21.53,28.38,14.73,17.873887,-11.202692,high incidence
Angola,1034.71,21.58,28.43,14.77,17.873887,-11.202692,high incidence
Angola,1059.87,21.57,28.42,14.77,17.873887,-11.202692,high incidence
Angola,1004.47,21.71,28.58,14.88,17.873887,-11.202692,high incidence
Angola,1028.79,21.99,28.86,15.17,17.873887,-11.202692,high incidence
